1175;West Bank Pub Ale;"Most welcoming British pubs off a house ale or ""pub ale"" — this is ours. We use only the finest English barley, hops and yeast to create this classic English-style pale ale. It is noted for its nice malt flavor balanced with a medium hop presence. The pub ale is often referred to as our house ""session beer"" (a beer you can drink a number of and not fall off your barstool).";869;1;1;4,599999905;0;0;0;;2010-07-22T22:00:00+02:00
1176;Bright Spot Golden Ale;This American-style golden ale is our lightest, in both color and flavor. Bright Spot is brewed with locally malted 2-row barley and the finest American, Czech and German hops lending a well-balanced, refreshing taste. A compliment to nearly any of our menu choices.;869;3;37;4,5;0;0;0;;2010-07-22T22:00:00+02:00
1177;High Point Dunkel;;653;-1;-1;0;0;0;0;;2010-07-22T22:00:00+02:00
1178;Kolsch;;653;-1;-1;0;0;0;0;;2010-07-22T22:00:00+02:00
1179;India Pale Ale;;610;3;26;0;0;0;0;;2010-07-22T22:00:00+02:00
118;Triple Dipsea Belgian;;827;-1;-1;9,199999809;0;0;0;;2010-07-22T22:00:00+02:00
1180;Tusker Premium Lager;;738;8;95;0;0;0;0;;2010-07-22T22:00:00+02:00
1181;Big Island Porter;;610;2;25;0;0;0;0;;2010-07-22T22:00:00+02:00
1182;Knockadoon Irish Ale;;610;-1;-1;0;0;0;0;;2010-07-22T22:00:00+02:00
1183;Grand Marais Pale Ale;;610;3;26;0;0;0;0;;2010-07-22T22:00:00+02:00
1184;Kabeelo Lodge Lager;;610;8;95;0;0;0;0;;2010-07-22T22:00:00+02:00
1185;Gunflint Gold Ale;;610;-1;-1;0;0;0;0;;2010-07-22T22:00:00+02:00
1186;Amber Bock;;925;7;90;0;0;0;0;;2010-07-22T22:00:00+02:00
1187;Cork Brown Ale;;925;2;25;0;0;0;0;;2010-07-22T22:00:00+02:00
1188;Sligo Red;;925;-1;-1;0;0;0;0;;2010-07-22T22:00:00+02:00
1189;Light Amber Ale;;925;3;33;0;0;0;0;;2010-07-22T22:00:00+02:00
119;Oktoberfest Weizen;;1019;-1;-1;5,699999809;0;0;0;;2010-07-22T22:00:00+02:00
1190;Honey Brown;;925;8;95;0;0;0;0;;2010-07-22T22:00:00+02:00
1191;Irish Gold;;925;-1;-1;0;0;0;0;;2010-07-22T22:00:00+02:00
1192;Maibock;;1191;7;90;7,199999809;0;0;0;;2010-07-22T22:00:00+02:00
1193;Malheur Black Chocolate 2003;;276;-1;-1;12;0;0;0;;2010-07-22T22:00:00+02:00
1194;Hahn Special Vintage 2000;;793;1;13;8;0;0;0;;2010-07-22T22:00:00+02:00
1195;Samuel Adams Chocolate Bock;;157;7;90;5,5;0;0;0;;2010-07-22T22:00:00+02:00
1196;2004 Symposium Ale;;1204;-1;-1;7,5;0;0;0;;2010-07-22T22:00:00+02:00
1197;Benchmark Old Ale;;1012;1;13;9,899999619;0;0;0;;2010-07-22T22:00:00+02:00
1198;Czar Imperial Stout;;62;3;42;11,89999962;0;0;0;;2010-07-22T22:00:00+02:00
1199;Guinness Foreign Extra;;442;3;42;6,5;0;0;0;;2010-07-22T22:00:00+02:00
12;JuJu Ginger;;779;-1;-1;4;0;0;0;;2010-07-22T22:00:00+02:00
120;Imperial Hefeweizen;;1029;-1;-1;7,5;0;0;0;;2010-07-22T22:00:00+02:00
120;Imperial Hefeweizen;;1029;-1;-1;7,5;0;0;0;;2010-07-22T22:00:00+02:00
1200;Dragonhead Stout;Dragonhead is a legendary stout: dark, intense and fully-flavoured, it is our tribute to the Vikings and their cultural legacy in Orkney.   On the nose, this black stout has a smooth roasted malt aroma giving bitter chocolate, dark roasted coffee and Smokey notes balanced by hints of spicy Goldings hop.   On the palate, the dark roasted malts combine to give a rich, rounded palate with chocolate, toast and nut flavours, with a satisfying spicy hop finish.;953;3;42;4;0;0;0;;2010-07-22T22:00:00+02:00
1201;Dundee Porter;;584;2;25;0;0;0;0;;2010-07-22T22:00:00+02:00
1202;Lava Rock Porter;;447;2;25;7;0;0;0;;2010-07-22T22:00:00+02:00
1203;Three Threads Porter;;513;2;25;0;0;0;0;;2010-07-22T22:00:00+02:00
1204;Tmavé 10% / Dark Beer;;991;-1;-1;0;0;0;0;;2010-07-22T22:00:00+02:00
1205;Porter;;662;7;86;5,800000191;0;0;0;;2010-07-22T22:00:00+02:00
1206;Auburn Ale;;334;3;33;5;0;0;0;;2010-07-22T22:00:00+02:00
1207;Strong Ox;;896;-1;-1;0;0;0;0;;2010-07-22T22:00:00+02:00
1208;Old 95;;498;1;13;7;0;0;0;;2010-07-22T22:00:00+02:00
1209;Taieri George;;498;-1;-1;6,800000191;0;0;0;;2010-07-22T22:00:00+02:00
121;Triple Exultation Old Ale;;481;1;13;9,699999809;0;0;0;;2010-07-22T22:00:00+02:00
1210;Maibock;;588;7;90;0;0;0;0;;2010-07-22T22:00:00+02:00
1211;Dunkles;;588;-1;-1;5,099999905;0;0;0;;2010-07-22T22:00:00+02:00
1212;Golden Export;;588;-1;-1;5;0;0;0;;2010-07-22T22:00:00+02:00
1213;Premium Light Lager;;588;8;95;4,5;0;0;0;;2010-07-22T22:00:00+02:00
1214;Hop Maniac IPA;;945;3;31;6,5;0;0;0;;2010-07-22T22:00:00+02:00
1215;Golden Triangle Triple;;945;-1;-1;8,5;0;0;0;;2010-07-22T22:00:00+02:00
1216;Belgian Double;;945;-1;-1;7;0;0;0;;2010-07-22T22:00:00+02:00
1217;Steamroller Stout;;945;3;42;6;0;0;0;;2010-07-22T22:00:00+02:00
